age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,target
25,Private,193787,Some-college,10,Never-married,Tech-support,Own-child,White,Female,0,0,40,United-States,0
24,Private,279472,Assoc-acdm,10,Married-civ-spouse,Protective-serv,Husband,White,Male,7298,0,48,United-States,1
22,Private,34918,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,15,Germany,0
42,Private,97688,Bachelors,10,Married-civ-spouse,Adm-clerical,Husband,Black,Male,5178,0,40,United-States,1
34,Private,175413,HS-grad,12,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,0,45,United-States,0
60,Private,173960,HS-grad,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,42,United-States,0
21,Private,205759,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,0
57,Private,425161,Masters,14,Married-civ-spouse,Sales,Not-in-family,White,Female,15024,0,40,United-States,1
41,Private,220531,Some-college,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,1
50,Private,176609,7th-8th,10,Divorced,Craft-repair,Not-in-family,White,Male,0,0,45,United-States,0
25,Private,371987,Some-college,13,Never-married,Tech-support,Own-child,White,Female,0,0,40,United-States,0
50,Private,193884,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0
36,Private,200352,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,0
31,Private,127595,HS-grad,9,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,0
29,Private,220419,HS-grad,13,Never-married,Craft-repair,Not-in-family,White,Male,0,0,56,United-States,0
21,Private,231931,HS-grad,10,Never-married,Craft-repair,Own-child,White,Male,0,0,45,United-States,0
27,Private,248402,Bachelors,13,Never-married,Craft-repair,Unmarried,Black,Male,0,0,40,United-States,0
65,Private,111095,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Male,0,0,16,United-States,0
37,Self-emp-inc,57424,Bachelors,13,Never-married,Exec-managerial,Not-in-family,Black,Male,0,0,60,United-States,0
24,Private,278130,Assoc-acdm,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,0
38,Private,169469,Some-college,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,80,United-States,0
48,Private,146268,Assoc-acdm,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688,0,40,United-States,1
21,Private,153718,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,25,United-States,0
31,Private,217460,HS-grad,9,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,45,United-States,1
54,Private,238638,Bachelors,9,Married-civ-spouse,Sales,Husband,White,Male,4386,0,40,United-States,1
24,Private,303296,Some-college,10,Never-married,Adm-clerical,Wife,Asian-Pac-Islander,Female,0,0,40,United-States,0
43,Private,173321,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,0
26,Private,193945,Bachelors,12,Never-married,Tech-support,Not-in-family,White,Male,0,0,45,United-States,0
46,State-gov,83082,Masters,12,Widowed,Protective-serv,Unmarried,White,Male,0,0,33,United-States,0
35,Private,193815,11th,12,Separated,Transport-moving,Not-in-family,White,Male,0,0,40,United-States,1
41,Private,34987,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,54,United-States,1
26,Private,59306,Bachelors,13,Never-married,Tech-support,Not-in-family,White,Male,0,0,40,United-States,0
34,Private,142897,HS-grad,14,Married-civ-spouse,Adm-clerical,Husband,Black,Male,7298,0,35,United-States,1
36,Self-emp-not-inc,205607,Bachelors,13,Married-civ-spouse,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,1
22,Private,199698,Bachelors,10,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,15,Germany,0
24,Private,191954,Some-college,10,Never-married,Adm-clerical,Wife,Asian-Pac-Islander,Female,0,0,40,United-States,0
76,Self-emp-not-inc,138714,7th-8th,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,0
22,Private,399087,Bachelors,3,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,Germany,0
29,Private,423158,HS-grad,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,0
61,Private,159841,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,24,United-States,0
39,Federal-gov,174308,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,0
43,Private,50356,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1485,50,United-States,0
35,Private,186110,HS-grad,9,Divorced,Transport-moving,Not-in-family,White,Male,0,0,45,United-States,0
29,Private,200381,HS-grad,7,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,0
76,Self-emp-not-inc,174309,Masters,14,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,10,United-States,0
62,Private,78383,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,45,United-States,0
43,Private,187728,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1887,50,United-States,1
58,Private,321171,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Female,0,0,40,United-States,0
66,Private,127921,HS-grad,9,Never-married,Transport-moving,Not-in-family,White,Male,2050,0,55,United-States,0
41,Private,206565,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,0
26,Private,224563,Bachelors,13,Never-married,Tech-support,Not-in-family,White,Male,0,0,40,United-States,0
47,Local-gov,178686,Assoc-voc,11,Never-married,Other-service,Not-in-family,White,Male,0,0,40,United-States,0
55,Local-gov,98545,10th,6,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,0
53,Private,242606,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,0
17,Private,270942,11th,3,Never-married,Other-service,Own-child,White,Male,0,0,48,United-States,0
30,Private,94235,HS-grad,9,Never-married,Other-service,Other-relative,White,Female,0,0,40,United-States,0
49,Private,71195,Masters,14,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,United-States,0
19,Private,104112,Some-college,9,Never-married,Adm-clerical,Own-child,White,Male,0,0,30,United-States,0
45,Private,261192,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,0
26,Private,94936,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,0
38,Private,296478,Some-college,11,Divorced,Craft-repair,Not-in-family,White,Male,7298,0,40,United-States,1
36,Self-emp-not-inc,119272,Bachelors,9,Married-civ-spouse,Prof-specialty,Not-in-family,White,Female,7298,0,40,United-States,1
33,Private,85043,HS-grad,9,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,20,United-States,0
22,Private,293364,Some-college,10,Never-married,Sales,Not-in-family,White,Female,0,0,40,United-States,0
43,Private,241895,Some-college,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,42,United-States,0
56,Private,101128,Assoc-acdm,12,Married-spouse-absent,Other-service,Not-in-family,White,Male,0,0,25,United-States,0
31,Private,156464,HS-grad,13,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,25,United-States,0
33,Private,117963,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,1
26,Private,192262,Assoc-acdm,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,0
33,Private,111363,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,1
46,State-gov,329752,Masters,7,Widowed,Protective-serv,Unmarried,White,Male,0,0,30,United-States,0
38,Private,95432,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,1
65,Private,161400,HS-grad,7,Divorced,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,0
40,Private,96129,Bachelors,11,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,1
42,Private,111949,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,35,United-States,0
26,Private,117125,Assoc-acdm,5,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,0
36,Self-emp-not-inc,348022,Bachelors,6,Married-civ-spouse,Prof-specialty,Not-in-family,White,Female,0,0,24,United-States,0
61,Private,270092,HS-grad,14,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,1
43,Private,180609,Bachelors,13,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,45,United-States,0
43,Private,174575,Bachelors,13,Married-civ-spouse,Transport-moving,Husband,White,Male,0,1564,45,United-States,1
22,Private,410439,Some-college,9,Never-married,Sales,Not-in-family,White,Female,0,0,55,United-States,0
28,Private,92262,Bachelors,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,0
56,Private,183081,Assoc-acdm,10,Married-spouse-absent,Other-service,Not-in-family,White,Male,0,0,45,United-States,0
22,Private,362589,Some-college,12,Never-married,Sales,Not-in-family,White,Female,0,0,15,United-States,0
57,Private,212448,Masters,13,Married-civ-spouse,Sales,Not-in-family,White,Female,0,0,45,United-States,1
39,Federal-gov,481060,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,0
26,Private,185885,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,15,United-States,0
17,Private,89821,11th,7,Never-married,Other-service,Own-child,White,Male,0,0,10,United-States,0
40,State-gov,184018,Assoc-voc,11,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,38,United-States,1
45,Private,256649,HS-grad,9,Divorced,Machine-op-inspct,Husband,White,Female,0,0,40,United-States,0
44,Private,160323,Some-college,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0
20,Private,350845,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,10,United-States,0
33,Private,267404,Bachelors,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,0
23,Private,35633,5th-6th,10,Never-married,Transport-moving,Other-relative,White,Male,0,0,40,United-States,0
46,Private,80914,Masters,14,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,30,United-States,0
38,Private,172927,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,50,United-States,0
54,Private,174319,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,0
46,Private,214955,Masters,3,Divorced,Exec-managerial,Not-in-family,White,Female,0,2339,45,United-States,0
25,Private,344991,Some-college,10,Never-married,Tech-support,Own-child,White,Female,0,0,40,United-States,0
46,Private,108699,Masters,10,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,0
36,Local-gov,117312,Some-college,10,Married-civ-spouse,Transport-moving,Wife,White,Male,0,0,40,United-States,0
23,Private,396099,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,0,0,25,United-States,0
29,Private,134152,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,0
44,Private,162028,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,2415,6,United-States,1
19,Private,25429,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,16,United-States,0
19,Private,232392,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,40,United-States,0
35,Private,220098,HS-grad,9,Divorced,Transport-moving,Not-in-family,White,Male,0,0,40,United-States,1
27,Private,301302,Bachelors,13,Never-married,Craft-repair,Unmarried,Black,Male,0,0,50,United-States,0
46,Self-emp-not-inc,277946,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0
34,Private,196164,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,0,0,35,United-States,0
44,Private,115562,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,0
45,Private,96975,HS-grad,10,Divorced,Machine-op-inspct,Husband,White,Female,0,0,40,United-States,0
25,Private,86872,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,United-States,1
52,Self-emp-not-inc,132178,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,1
20,Private,416103,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,United-States,0
28,Private,108574,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,0
50,Private,288353,7th-8th,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,1
34,Private,227689,HS-grad,11,Never-married,Other-service,Not-in-family,White,Female,0,0,64,United-States,0
28,Private,166481,Some-college,4,Married-civ-spouse,Other-service,Husband,White,Male,0,2179,40,United-States,0
41,Private,445382,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Female,0,1977,65,United-States,1
28,Private,110145,Some-college,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,0
46,Self-emp-not-inc,317253,Assoc-acdm,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,25,United-States,0
32,Private,364657,HS-grad,10,Never-married,Other-service,Not-in-family,White,Female,0,0,50,United-States,0
41,Private,42346,Masters,10,Married-civ-spouse,Exec-managerial,Husband,White,Female,0,0,24,United-States,0
24,Private,241951,Some-college,9,Never-married,Adm-clerical,Wife,Asian-Pac-Islander,Female,0,0,40,United-States,0
33,Private,118500,Some-college,10,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,0
46,Self-emp-not-inc,188386,Assoc-acdm,16,Married-civ-spouse,Craft-repair,Husband,White,Male,15024,0,60,United-States,1
31,State-gov,1033222,Bachelors,10,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,0
35,Private,92440,HS-grad,8,Divorced,Transport-moving,Not-in-family,White,Male,0,0,50,United-States,1
52,Private,190762,1st-4th,2,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,0
30,Private,426017,HS-grad,7,Never-married,Other-service,Other-relative,White,Female,0,0,19,United-States,0
34,Private,243867,HS-grad,7,Never-married,Other-service,Not-in-family,White,Female,0,0,40,United-States,0
34,Local-gov,240283,HS-grad,9,Never-married,Transport-moving,Not-in-family,White,Female,0,0,40,United-States,0
20,Private,61777,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,30,United-States,0
17,Private,175024,11th,7,Never-married,Other-service,Own-child,White,Male,2176,0,18,United-States,0
32,Private,92003,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Male,0,0,40,United-States,1
29,Private,188401,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,0
33,Private,228528,Some-college,6,Divorced,Exec-managerial,Unmarried,White,Female,0,0,35,United-States,0
25,Private,133373,Bachelors,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,0
36,Local-gov,255191,Some-college,14,Married-civ-spouse,Transport-moving,Wife,White,Male,0,1408,40,United-States,0
23,Private,204653,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,0,0,72,United-States,0
62,Private,222289,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,1
47,Local-gov,287480,Assoc-voc,14,Never-married,Other-service,Not-in-family,White,Male,0,0,40,United-States,0
40,State-gov,204116,Assoc-voc,13,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,2174,0,40,United-States,0
30,Private,29662,HS-grad,12,Never-married,Other-service,Other-relative,White,Female,0,0,25,United-States,1
27,Private,116358,Bachelors,10,Never-married,Craft-repair,Unmarried,Black,Male,0,1980,40,United-States,0
33,Private,208405,Some-college,14,Divorced,Exec-managerial,Unmarried,White,Female,0,0,50,United-States,1
34,Local-gov,284843,HS-grad,9,Never-married,Transport-moving,Not-in-family,White,Female,594,0,60,United-States,0
34,Local-gov,117018,HS-grad,10,Never-married,Transport-moving,Not-in-family,White,Female,0,0,40,United-States,0
23,Private,81281,HS-grad,10,Never-married,Other-service,Not-in-family,White,Male,0,0,40,United-States,0
42,Private,340148,HS-grad,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,0
29,Private,363425,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,0
45,Private,45857,HS-grad,9,Divorced,Machine-op-inspct,Husband,White,Female,0,0,28,United-States,0
24,Private,191073,Bachelors,9,Never-married,Armed-Forces,Not-in-family,White,Male,0,0,40,United-States,0
44,Private,116632,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,1
27,Private,405855,9th,5,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,0
20,Private,298227,Some-college,10,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,35,United-States,0
44,Private,290521,Some-college,9,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,0
51,Private,56915,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,0
20,Private,146538,Some-college,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,0
19,Private,206399,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,40,United-States,0
45,Self-emp-inc,197332,Some-college,10,Married-civ-spouse,Craft-repair,Unmarried,White,Female,0,0,55,United-States,1
60,Private,245062,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,1
44,Private,234885,HS-grad,9,Married-civ-spouse,Sales,Wife,White,Male,0,0,40,United-States,1
40,State-gov,72887,Assoc-voc,11,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,1
30,Private,180374,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,United-States,0
